city,timestamp,aqi,pm2_5,pm10,co,no2,o3,so2,nh3,no,temperature,humidity,wind_speed,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_2,aqi_change,aqi_rolling_mean_3,target_aqi
Quetta,2026-08-08 06:00:00+00:00,83,27.12,158.31,70.97,0.13,109.33,0.07,0.1,0.03,30.5,20,0.38,6,8,8,5,84.0,88.0,-1.0,85.0,80.0
Quetta,2026-08-08 07:00:00+00:00,80,25.82,150.31,70.35,0.12,114.03,0.07,0.1,0.03,32.5,15,0.97,7,8,8,5,83.0,84.0,-3.0,82.33333333333333,77.0
Quetta,2026-08-08 08:00:00+00:00,77,24.61,141.17,69.44,0.13,115.26,0.08,0.1,0.03,33.5,11,1.75,8,8,8,5,80.0,83.0,-3.0,80.0,77.0
Quetta,2026-08-08 09:00:00+00:00,77,24.31,137.62,69.49,0.14,114.4,0.08,0.11,0.03,34.2,8,2.38,9,8,8,5,77.0,80.0,0.0,78.0,77.0
Quetta,2026-08-08 10:00:00+00:00,77,24.7,138.64,70.96,0.14,113.98,0.08,0.11,0.03,34.3,8,3.07,10,8,8,5,77.0,77.0,0.0,77.0,78.0
Quetta,2026-08-08 11:00:00+00:00,78,25.14,140.49,72.45,0.15,112.5,0.08,0.12,0.03,33.9,8,3.0,11,8,8,5,77.0,77.0,1.0,77.33333333333333,80.0
Quetta,2026-08-08 12:00:00+00:00,80,25.7,142.57,74.34,0.17,110.66,0.08,0.12,0.02,33.3,8,3.37,12,8,8,5,78.0,77.0,2.0,78.33333333333333,81.0
Quetta,2026-08-08 13:00:00+00:00,81,26.58,142.55,78.15,0.29,107.16,0.09,0.17,0.02,32.0,9,4.06,13,8,8,5,80.0,78.0,1.0,79.66666666666667,83.0
Quetta,2026-08-08 14:00:00+00:00,83,27.44,141.51,82.66,0.53,102.49,0.11,0.24,0.01,30.6,10,2.89,14,8,8,5,81.0,80.0,2.0,81.33333333333333,84.0
Quetta,2026-08-08 15:00:00+00:00,84,27.92,141.26,85.71,0.7,98.87,0.12,0.3,0.0,28.6,14,0.35,15,8,8,5,83.0,81.0,1.0,82.66666666666667,85.0
Quetta,2026-08-08 16:00:00+00:00,85,28.11,137.27,88.8,0.93,93.56,0.14,0.42,0.0,27.2,19,1.14,16,8,8,5,84.0,83.0,1.0,84.0,85.0
Quetta,2026-08-08 17:00:00+00:00,85,28.5,133.23,93.36,1.27,88.76,0.14,0.61,0.0,25.9,38,2.33,17,8,8,5,85.0,84.0,0.0,84.66666666666667,86.0
Quetta,2026-08-08 18:00:00+00:00,86,28.73,129.94,97.22,1.62,85.35,0.14,0.8,0.0,24.9,45,1.55,18,8,8,5,85.0,85.0,1.0,85.33333333333333,86.0
Quetta,2026-08-08 19:00:00+00:00,86,28.57,126.83,98.64,1.83,82.16,0.13,0.94,0.0,23.7,50,1.59,19,8,8,5,86.0,85.0,0.0,85.66666666666667,86.0
Quetta,2026-08-08 20:00:00+00:00,86,28.7,126.85,99.51,1.85,80.47,0.13,1.0,0.0,23.0,53,1.76,20,8,8,5,86.0,86.0,0.0,86.0,86.0
Quetta,2026-08-08 21:00:00+00:00,86,28.86,128.37,99.7,1.77,79.73,0.12,0.95,0.0,22.3,58,1.73,21,8,8,5,86.0,86.0,0.0,86.0,86.0
Quetta,2026-08-08 22:00:00+00:00,86,28.9,130.43,98.81,1.63,79.54,0.11,0.81,0.0,21.6,65,1.52,22,8,8,5,86.0,86.0,0.0,86.0,87.0
Quetta,2026-08-08 23:00:00+00:00,87,29.02,131.9,98.72,1.58,78.85,0.1,0.75,0.0,20.9,71,1.41,23,8,8,5,86.0,86.0,1.0,86.33333333333333,87.0
Quetta,2026-08-09 00:00:00+00:00,87,29.12,133.17,99.06,1.61,77.56,0.1,0.74,0.0,20.4,76,1.19,0,9,8,6,87.0,86.0,0.0,86.66666666666667,87.0
Quetta,2026-08-09 01:00:00+00:00,87,29.16,134.25,99.44,1.66,76.05,0.1,0.74,0.0,19.5,82,1.1,1,9,8,6,87.0,87.0,0.0,87.0,87.0
Quetta,2026-08-09 02:00:00+00:00,87,29.27,137.13,99.64,1.71,75.99,0.1,0.7,0.01,20.7,76,1.32,2,9,8,6,87.0,87.0,0.0,87.0,88.0
Quetta,2026-08-09 03:00:00+00:00,88,29.52,145.43,97.72,1.39,80.36,0.1,0.58,0.13,24.5,51,0.83,3,9,8,6,87.0,87.0,1.0,87.33333333333333,89.0
Quetta,2026-08-09 04:00:00+00:00,89,30.28,168.34,86.53,0.42,93.88,0.08,0.26,0.06,27.1,35,0.45,4,9,8,6,88.0,87.0,1.0,88.0,89.0
Quetta,2026-08-09 05:00:00+00:00,89,30.15,168.92,84.81,0.27,94.38,0.07,0.23,0.05,29.3,23,0.45,5,9,8,6,89.0,88.0,0.0,88.66666666666667,89.0
Quetta,2026-08-09 06:00:00+00:00,89,30.39,171.74,83.3,0.19,94.52,0.07,0.21,0.04,30.6,18,0.82,6,9,8,6,89.0,89.0,0.0,89.0,91.0
Quetta,2026-08-09 07:00:00+00:00,91,30.92,181.52,80.69,0.11,98.56,0.07,0.15,0.02,32.2,15,1.78,7,9,8,6,89.0,89.0,2.0,89.66666666666667,88.0
Quetta,2026-08-09 08:00:00+00:00,88,29.81,173.49,78.1,0.1,99.56,0.06,0.12,0.02,33.1,14,2.65,8,9,8,6,91.0,89.0,-3.0,89.33333333333333,87.0
Quetta,2026-08-09 09:00:00+00:00,87,29.16,167.71,76.71,0.1,99.32,0.06,0.12,0.02,33.6,12,3.6,9,9,8,6,88.0,91.0,-1.0,88.66666666666667,87.0
Quetta,2026-08-09 10:00:00+00:00,87,29.2,166.41,76.57,0.11,99.7,0.06,0.12,0.02,33.6,10,3.91,10,9,8,6,87.0,88.0,0.0,87.33333333333333,87.0
Quetta,2026-08-09 11:00:00+00:00,87,29.22,165.52,76.03,0.12,99.66,0.06,0.12,0.02,33.1,11,4.56,11,9,8,6,87.0,87.0,0.0,87.0,87.0
Quetta,2026-08-09 12:00:00+00:00,87,29.28,165.02,75.72,0.14,99.81,0.06,0.11,0.02,32.6,12,5.02,12,9,8,6,87.0,87.0,0.0,87.0,88.0
Quetta,2026-08-09 13:00:00+00:00,88,29.54,165.06,76.05,0.19,100.14,0.07,0.12,0.02,31.2,13,4.84,13,9,8,6,87.0,87.0,1.0,87.33333333333333,89.0
Quetta,2026-08-09 14:00:00+00:00,89,30.06,165.85,77.01,0.28,100.36,0.08,0.13,0.01,29.6,14,3.59,14,9,8,6,88.0,87.0,1.0,88.0,90.0
Quetta,2026-08-09 15:00:00+00:00,90,30.5,167.59,77.8,0.33,100.69,0.08,0.15,0.0,28.2,16,1.14,15,9,8,6,89.0,88.0,1.0,89.0,90.0
Quetta,2026-08-09 16:00:00+00:00,90,30.41,159.55,80.4,0.63,96.04,0.1,0.31,0.0,27.6,18,0.11,16,9,8,6,90.0,89.0,0.0,89.66666666666667,90.0
Quetta,2026-08-09 17:00:00+00:00,90,30.48,151.09,85.35,1.11,90.96,0.12,0.57,0.0,26.4,18,1.08,17,9,8,6,90.0,90.0,0.0,90.0,90.0
Quetta,2026-08-09 18:00:00+00:00,90,30.53,145.59,89.81,1.53,87.87,0.14,0.84,0.0,25.7,22,1.03,18,9,8,6,90.0,90.0,0.0,90.0,89.0
Quetta,2026-08-09 19:00:00+00:00,89,30.38,141.84,92.32,1.82,86.29,0.15,1.09,0.0,24.3,28,0.97,19,9,8,6,90.0,90.0,-1.0,89.66666666666667,90.0
Quetta,2026-08-09 20:00:00+00:00,90,30.44,141.43,94.37,1.96,85.97,0.16,1.27,0.0,23.1,36,1.08,20,9,8,6,89.0,90.0,1.0,89.66666666666667,90.0
Quetta,2026-08-09 21:00:00+00:00,90,30.56,141.72,95.86,2.01,85.51,0.16,1.4,0.0,22.0,44,1.52,21,9,8,6,90.0,89.0,0.0,89.66666666666667,90.0
Quetta,2026-08-09 22:00:00+00:00,90,30.48,140.66,96.1,1.97,82.45,0.15,1.36,0.0,21.2,48,1.38,22,9,8,6,90.0,90.0,0.0,90.0,90.0
Quetta,2026-08-09 23:00:00+00:00,90,30.5,139.46,96.54,1.95,79.19,0.13,1.25,0.0,20.7,51,1.19,23,9,8,6,90.0,90.0,0.0,90.0,90.0
Quetta,2026-08-10 00:00:00+00:00,90,30.5,138.35,96.78,1.93,76.82,0.12,1.11,0.0,21.0,48,0.58,0,10,8,0,90.0,90.0,0.0,90.0,89.0
Quetta,2026-08-10 01:00:00+00:00,89,30.3,137.47,95.99,1.87,75.55,0.11,0.91,0.0,20.7,46,0.64,1,10,8,0,90.0,90.0,-1.0,89.66666666666667,89.0
Quetta,2026-08-10 02:00:00+00:00,89,30.09,136.9,95.47,1.83,76.44,0.11,0.74,0.02,22.4,40,0.57,2,10,8,0,89.0,90.0,0.0,89.33333333333333,87.0
Quetta,2026-08-10 03:00:00+00:00,87,29.42,136.0,93.43,1.44,80.83,0.11,0.57,0.16,25.1,31,0.4,3,10,8,0,89.0,89.0,-2.0,88.33333333333333,75.0
Quetta,2026-08-10 04:00:00+00:00,75,23.61,117.18,82.75,0.54,96.22,0.11,0.29,0.11,27.6,24,1.22,4,10,8,0,87.0,89.0,-12.0,83.66666666666667,68.0
Quetta,2026-08-10 05:00:00+00:00,68,20.38,100.96,79.16,0.33,99.8,0.11,0.25,0.08,29.5,16,2.19,5,10,8,0,75.0,87.0,-7.0,76.66666666666667,64.0
Quetta,2026-08-10 06:00:00+00:00,64,18.14,91.06,76.45,0.22,101.82,0.1,0.22,0.05,30.6,13,2.26,6,10,8,0,68.0,75.0,-4.0,69.0,57.0
Quetta,2026-08-10 07:00:00+00:00,57,14.72,77.96,73.01,0.11,106.32,0.09,0.13,0.03,31.7,12,2.3,7,10,8,0,64.0,68.0,-7.0,63.0,54.0
Quetta,2026-08-10 08:00:00+00:00,54,13.31,70.63,72.14,0.11,106.85,0.08,0.12,0.03,32.4,11,2.18,8,10,8,0,57.0,64.0,-3.0,58.333333333333336,53.0
Quetta,2026-08-10 09:00:00+00:00,53,12.92,68.23,72.43,0.11,105.86,0.07,0.11,0.03,33.0,10,2.1,9,10,8,0,54.0,57.0,-1.0,54.666666666666664,53.0
Quetta,2026-08-10 10:00:00+00:00,53,13.01,68.52,73.73,0.12,105.13,0.07,0.11,0.03,33.2,10,2.42,10,10,8,0,53.0,54.0,0.0,53.333333333333336,53.0
Quetta,2026-08-10 11:00:00+00:00,53,13.23,69.43,74.84,0.12,103.56,0.06,0.11,0.03,32.8,10,3.24,11,10,8,0,53.0,53.0,0.0,53.0,54.0
Quetta,2026-08-10 12:00:00+00:00,54,13.5,70.54,75.86,0.14,102.34,0.06,0.11,0.02,32.3,10,3.72,12,10,8,0,53.0,53.0,1.0,53.333333333333336,55.0
Quetta,2026-08-10 13:00:00+00:00,55,13.96,71.31,78.8,0.31,100.31,0.06,0.15,0.04,31.3,11,3.0,13,10,8,0,54.0,53.0,1.0,54.0,56.0
Quetta,2026-08-10 14:00:00+00:00,56,14.52,72.06,82.78,0.6,96.87,0.07,0.22,0.02,29.8,12,1.72,14,10,8,0,55.0,54.0,1.0,55.0,57.0
Quetta,2026-08-10 15:00:00+00:00,57,14.99,72.98,85.54,0.77,94.01,0.08,0.28,0.0,27.8,15,0.5,15,10,8,0,56.0,55.0,1.0,56.0,57.0
Quetta,2026-08-10 16:00:00+00:00,57,15.14,70.41,87.75,0.95,89.92,0.09,0.37,0.0,26.8,15,0.64,16,10,8,0,57.0,56.0,0.0,56.666666666666664,58.0
Quetta,2026-08-10 17:00:00+00:00,58,15.26,67.72,91.05,1.23,85.3,0.1,0.47,0.0,25.8,16,0.89,17,10,8,0,57.0,57.0,1.0,57.333333333333336,58.0
Quetta,2026-08-10 18:00:00+00:00,58,15.34,66.68,93.75,1.46,81.58,0.11,0.55,0.0,26.0,19,0.61,18,10,8,0,58.0,57.0,0.0,57.666666666666664,58.0
Quetta,2026-08-10 19:00:00+00:00,58,15.33,66.13,94.95,1.59,78.51,0.11,0.61,0.0,24.9,19,0.45,19,10,8,0,58.0,58.0,0.0,58.0,58.0
Quetta,2026-08-10 20:00:00+00:00,58,15.38,65.83,95.99,1.69,76.24,0.11,0.67,0.0,23.8,21,0.59,20,10,8,0,58.0,58.0,0.0,58.0,58.0
Quetta,2026-08-10 21:00:00+00:00,58,15.41,65.76,97.06,1.77,74.88,0.11,0.74,0.0,23.2,22,0.56,21,10,8,0,58.0,58.0,0.0,58.0,58.0
Quetta,2026-08-10 22:00:00+00:00,58,15.37,65.45,97.59,1.83,73.95,0.11,0.82,0.0,22.8,23,0.68,22,10,8,0,58.0,58.0,0.0,58.0,58.0
Quetta,2026-08-10 23:00:00+00:00,58,15.37,65.37,98.44,1.88,73.44,0.12,0.9,0.0,22.4,23,0.6,23,10,8,0,58.0,58.0,0.0,58.0,58.0
Quetta,2026-08-11 00:00:00+00:00,58,15.41,65.47,99.34,1.94,73.42,0.12,0.97,0.0,22.4,23,0.36,0,11,8,1,58.0,58.0,0.0,58.0,58.0
Quetta,2026-08-11 01:00:00+00:00,58,15.29,65.38,99.59,1.96,73.76,0.12,0.98,0.0,22.0,24,0.25,1,11,8,1,58.0,58.0,0.0,58.0,57.0
Quetta,2026-08-11 02:00:00+00:00,57,15.16,65.04,99.78,2.03,75.69,0.12,0.87,0.02,23.0,23,0.53,2,11,8,1,58.0,58.0,-1.0,57.666666666666664,57.0
Quetta,2026-08-11 03:00:00+00:00,57,14.91,64.56,99.51,1.79,80.97,0.12,0.74,0.19,25.6,18,0.76,3,11,8,1,57.0,58.0,0.0,57.333333333333336,54.0
Quetta,2026-08-11 04:00:00+00:00,54,13.63,63.46,87.76,0.87,97.09,0.09,0.43,0.17,28.4,14,0.63,4,11,8,1,57.0,57.0,-3.0,56.0,54.0
Quetta,2026-08-11 05:00:00+00:00,54,13.48,62.16,86.3,0.67,98.08,0.09,0.41,0.17,30.4,11,1.2,5,11,8,1,54.0,57.0,0.0,55.0,55.0
Quetta,2026-08-11 06:00:00+00:00,55,13.8,62.34,85.86,0.52,98.78,0.09,0.4,0.13,31.5,11,1.72,6,11,8,1,54.0,54.0,1.0,54.333333333333336,52.0
Quetta,2026-08-11 07:00:00+00:00,52,12.58,62.39,73.64,0.14,105.75,0.06,0.14,0.03,32.7,10,1.9,7,11,8,1,55.0,54.0,-3.0,53.666666666666664,50.0
Quetta,2026-08-11 08:00:00+00:00,50,11.99,59.19,71.44,0.12,105.26,0.06,0.12,0.03,33.5,9,2.03,8,11,8,1,52.0,55.0,-2.0,52.333333333333336,50.0
Quetta,2026-08-11 09:00:00+00:00,50,11.88,57.96,70.73,0.12,104.45,0.06,0.13,0.03,34.2,9,2.1,9,11,8,1,50.0,52.0,0.0,50.666666666666664,50.0
Quetta,2026-08-11 10:00:00+00:00,50,11.99,57.96,70.95,0.13,104.7,0.06,0.13,0.03,34.4,9,2.42,10,11,8,1,50.0,50.0,0.0,50.0,50.0
Quetta,2026-08-11 11:00:00+00:00,50,11.96,57.55,70.57,0.14,104.47,0.06,0.13,0.03,34.2,9,2.62,11,11,8,1,50.0,50.0,0.0,50.0,50.0
Quetta,2026-08-11 12:00:00+00:00,50,11.99,57.35,70.29,0.15,104.4,0.05,0.13,0.03,33.5,9,2.91,12,11,8,1,50.0,50.0,0.0,50.0,51.0
Quetta,2026-08-11 13:00:00+00:00,51,12.24,57.57,71.05,0.24,103.86,0.06,0.15,0.03,32.5,9,3.11,13,11,8,1,50.0,50.0,1.0,50.333333333333336,52.0
Quetta,2026-08-11 14:00:00+00:00,52,12.6,57.72,72.42,0.42,102.26,0.07,0.18,0.01,31.1,10,2.88,14,11,8,1,51.0,50.0,1.0,51.0,52.0
Quetta,2026-08-11 15:00:00+00:00,52,12.8,57.94,73.45,0.54,101.0,0.08,0.21,0.0,29.1,11,1.3,15,11,8,1,52.0,51.0,0.0,51.666666666666664,53.0
Quetta,2026-08-11 16:00:00+00:00,53,12.89,56.04,75.82,0.84,96.2,0.09,0.35,0.0,28.0,12,0.64,16,11,8,1,52.0,52.0,1.0,52.333333333333336,53.0
Quetta,2026-08-11 17:00:00+00:00,53,13.02,54.22,81.03,1.32,90.64,0.11,0.57,0.0,26.9,14,0.82,17,11,8,1,53.0,52.0,0.0,52.666666666666664,53.0
Quetta,2026-08-11 18:00:00+00:00,53,13.04,53.1,85.37,1.75,86.82,0.13,0.79,0.0,26.2,18,0.93,18,11,8,1,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-11 19:00:00+00:00,53,12.96,52.5,87.65,2.02,83.82,0.13,0.96,0.0,24.6,30,1.49,19,11,8,1,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-11 20:00:00+00:00,53,12.97,52.79,89.76,2.19,81.61,0.14,1.12,0.0,22.9,45,1.68,20,11,8,1,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-11 21:00:00+00:00,53,13.02,53.07,91.98,2.34,79.61,0.14,1.29,0.0,21.5,57,1.76,21,11,8,1,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-11 22:00:00+00:00,53,13.0,53.24,93.51,2.46,77.97,0.15,1.46,0.0,20.7,62,1.83,22,11,8,1,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-11 23:00:00+00:00,53,13.03,53.77,94.94,2.52,77.27,0.15,1.6,0.0,20.3,65,1.87,23,11,8,1,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-12 00:00:00+00:00,53,13.07,54.45,96.14,2.54,76.96,0.15,1.68,0.0,19.9,65,1.41,0,12,8,2,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-12 01:00:00+00:00,53,13.04,54.82,95.92,2.53,75.86,0.15,1.53,0.0,19.4,69,1.35,1,12,8,2,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-12 02:00:00+00:00,53,13.03,55.34,96.39,2.63,75.86,0.14,1.25,0.02,20.8,65,1.16,2,12,8,2,53.0,53.0,0.0,53.0,53.0
Quetta,2026-08-12 03:00:00+00:00,53,13.05,56.16,96.69,2.32,78.75,0.13,1.01,0.25,24.1,56,0.81,3,12,8,2,53.0,53.0,0.0,53.0,52.0
Quetta,2026-08-12 04:00:00+00:00,52,12.38,58.44,81.95,1.0,98.96,0.07,0.48,0.2,27.4,37,0.81,4,12,8,2,53.0,53.0,-1.0,52.666666666666664,52.0
Quetta,2026-08-12 05:00:00+00:00,52,12.49,57.55,81.48,0.74,101.85,0.07,0.44,0.18,30.3,18,1.25,5,12,8,2,52.0,53.0,0.0,52.333333333333336,53.0
Quetta,2026-08-12 06:00:00+00:00,53,13.09,58.25,82.15,0.57,104.95,0.07,0.43,0.14,31.9,12,1.89,6,12,8,2,52.0,52.0,1.0,52.333333333333336,52.0
Quetta,2026-08-12 07:00:00+00:00,52,12.52,59.29,70.66,0.16,114.04,0.04,0.14,0.03,33.3,10,1.89,7,12,8,2,53.0,52.0,-1.0,52.333333333333336,52.0
Quetta,2026-08-12 08:00:00+00:00,52,12.34,56.7,69.91,0.14,113.3,0.04,0.13,0.03,34.2,9,2.1,8,12,8,2,52.0,53.0,0.0,52.333333333333336,52.0
Quetta,2026-08-12 09:00:00+00:00,52,12.49,56.14,70.0,0.14,111.65,0.04,0.14,0.03,34.9,9,2.45,9,12,8,2,52.0,52.0,0.0,52.0,52.0
Quetta,2026-08-12 10:00:00+00:00,52,12.72,56.55,70.64,0.15,111.35,0.05,0.14,0.03,35.2,9,3.02,10,12,8,2,52.0,52.0,0.0,52.0,52.0
Quetta,2026-08-12 11:00:00+00:00,52,12.64,56.15,70.72,0.16,110.89,0.04,0.14,0.03,35.1,9,3.7,11,12,8,2,52.0,52.0,0.0,52.0,52.0
Quetta,2026-08-12 12:00:00+00:00,52,12.56,55.96,70.96,0.19,110.47,0.04,0.13,0.03,34.9,9,3.58,12,12,8,2,52.0,52.0,0.0,52.0,52.0
Quetta,2026-08-12 13:00:00+00:00,52,12.7,56.05,72.35,0.3,109.3,0.05,0.15,0.02,33.9,10,1.7,13,12,8,2,52.0,52.0,0.0,52.0,53.0
Quetta,2026-08-12 14:00:00+00:00,53,13.17,56.82,74.94,0.48,107.17,0.06,0.19,0.01,31.5,18,1.46,14,12,8,2,52.0,52.0,1.0,52.333333333333336,54.0
Quetta,2026-08-12 15:00:00+00:00,54,13.66,58.44,76.85,0.59,105.61,0.06,0.22,0.0,28.9,39,2.9,15,12,8,2,53.0,52.0,1.0,53.0,55.0
Quetta,2026-08-12 16:00:00+00:00,55,14.01,58.0,79.8,0.85,100.22,0.08,0.34,0.0,27.3,46,3.34,16,12,8,2,54.0,53.0,1.0,54.0,56.0
Quetta,2026-08-12 17:00:00+00:00,56,14.51,56.96,85.66,1.28,93.82,0.09,0.52,0.0,26.4,50,2.77,17,12,8,2,55.0,54.0,1.0,55.0,57.0
Quetta,2026-08-12 18:00:00+00:00,57,14.9,55.95,91.13,1.72,87.98,0.1,0.7,0.0,25.8,53,2.38,18,12,8,2,56.0,55.0,1.0,56.0,57.0
Quetta,2026-08-12 19:00:00+00:00,57,15.17,54.52,94.66,2.04,82.7,0.11,0.86,0.0,24.9,59,2.82,19,12,8,2,57.0,56.0,0.0,56.666666666666664,58.0
Quetta,2026-08-12 20:00:00+00:00,58,15.54,54.0,97.67,2.18,78.68,0.13,0.95,0.0,23.7,65,1.41,20,12,8,2,57.0,57.0,1.0,57.333333333333336,59.0
Quetta,2026-08-12 21:00:00+00:00,59,15.9,54.06,99.74,2.2,75.58,0.16,0.97,0.0,22.6,70,1.63,21,12,8,2,58.0,57.0,1.0,58.0,59.0
Quetta,2026-08-12 22:00:00+00:00,59,16.09,54.94,99.67,2.11,73.18,0.21,0.92,0.0,21.8,73,1.87,22,12,8,2,59.0,58.0,0.0,58.666666666666664,60.0
Quetta,2026-08-12 23:00:00+00:00,60,16.33,56.93,99.63,2.02,71.35,0.25,0.85,0.0,21.1,76,1.38,23,12,8,2,59.0,59.0,1.0,59.333333333333336,61.0
Quetta,2026-08-13 00:00:00+00:00,61,16.62,59.51,99.35,1.96,70.05,0.27,0.79,0.0,20.8,82,0.68,0,13,8,3,60.0,59.0,1.0,60.0,61.0
Quetta,2026-08-13 01:00:00+00:00,61,16.94,62.87,98.45,1.89,69.92,0.28,0.72,0.0,20.5,84,0.72,1,13,8,3,61.0,60.0,0.0,60.666666666666664,62.0
Quetta,2026-08-13 02:00:00+00:00,62,17.4,67.85,97.96,1.88,71.76,0.31,0.64,0.02,21.9,75,1.19,2,13,8,3,61.0,61.0,1.0,61.333333333333336,63.0
Quetta,2026-08-13 03:00:00+00:00,63,17.95,75.28,96.93,1.61,76.58,0.34,0.54,0.17,25.3,50,0.81,3,13,8,3,62.0,61.0,1.0,62.0,65.0
Quetta,2026-08-13 04:00:00+00:00,65,18.56,88.58,83.78,0.64,93.15,0.36,0.22,0.1,28.0,39,0.6,4,13,8,3,63.0,62.0,2.0,63.333333333333336,65.0
Quetta,2026-08-13 05:00:00+00:00,65,18.83,90.27,81.73,0.43,95.47,0.32,0.21,0.09,30.5,26,0.96,5,13,8,3,65.0,63.0,0.0,64.33333333333333,66.0
Quetta,2026-08-13 06:00:00+00:00,66,19.15,91.59,79.54,0.3,97.4,0.26,0.2,0.07,31.9,19,1.26,6,13,8,3,65.0,65.0,1.0,65.33333333333333,62.0
Quetta,2026-08-13 07:00:00+00:00,62,17.35,85.8,72.33,0.13,106.27,0.11,0.09,0.03,33.3,14,2.13,7,13,8,3,66.0,65.0,-4.0,64.33333333333333,59.0
Quetta,2026-08-13 08:00:00+00:00,59,15.87,77.24,70.01,0.11,107.41,0.07,0.08,0.02,34.4,12,2.39,8,13,8,3,62.0,66.0,-3.0,62.333333333333336,58.0
Quetta,2026-08-13 09:00:00+00:00,58,15.6,75.01,69.47,0.12,106.12,0.06,0.09,0.03,35.1,10,2.34,9,13,8,3,59.0,62.0,-1.0,59.666666666666664,59.0
Quetta,2026-08-13 10:00:00+00:00,59,15.97,76.16,70.15,0.14,105.52,0.05,0.1,0.03,35.5,11,2.44,10,13,8,3,58.0,59.0,1.0,58.666666666666664,60.0
Quetta,2026-08-13 11:00:00+00:00,60,16.47,77.82,70.71,0.18,103.73,0.05,0.11,0.03,35.4,11,2.72,11,13,8,3,59.0,58.0,1.0,59.0,62.0
Quetta,2026-08-13 12:00:00+00:00,62,17.12,79.49,72.02,0.24,102.08,0.06,0.12,0.02,35.5,11,2.34,12,13,8,3,60.0,59.0,2.0,60.333333333333336,64.0
Quetta,2026-08-13 13:00:00+00:00,64,18.09,80.8,75.7,0.48,99.62,0.09,0.17,0.02,34.2,12,0.81,13,13,8,3,62.0,60.0,2.0,62.0,66.0
Quetta,2026-08-13 14:00:00+00:00,66,19.32,83.11,80.93,0.84,96.98,0.12,0.25,0.01,31.6,21,1.73,14,13,8,3,64.0,62.0,2.0,64.0,68.0
Quetta,2026-08-13 15:00:00+00:00,68,20.41,86.1,84.02,1.05,94.84,0.13,0.32,0.0,28.5,46,3.17,15,13,8,3,66.0,64.0,2.0,66.0,70.0
Quetta,2026-08-13 16:00:00+00:00,70,21.06,87.33,85.32,1.19,91.15,0.12,0.4,0.0,26.9,52,3.08,16,13,8,3,68.0,66.0,2.0,68.0,72.0
Quetta,2026-08-13 17:00:00+00:00,72,21.89,89.14,88.38,1.39,88.07,0.12,0.49,0.0,26.0,55,1.88,17,13,8,3,70.0,68.0,2.0,70.0,73.0
Quetta,2026-08-13 18:00:00+00:00,73,22.7,91.94,91.22,1.57,86.05,0.12,0.54,0.0,25.8,56,1.81,18,13,8,3,72.0,70.0,1.0,71.66666666666667,74.0
Quetta,2026-08-13 19:00:00+00:00,74,23.15,92.53,92.21,1.67,83.97,0.11,0.56,0.0,25.0,60,1.65,19,13,8,3,73.0,72.0,1.0,73.0,75.0
Quetta,2026-08-13 20:00:00+00:00,75,23.53,92.66,92.96,1.69,81.94,0.1,0.57,0.0,23.8,65,1.54,20,13,8,3,74.0,73.0,1.0,74.0,76.0
Quetta,2026-08-13 21:00:00+00:00,76,23.82,93.7,93.2,1.68,80.17,0.1,0.59,0.0,22.8,70,1.69,21,13,8,3,75.0,74.0,1.0,75.0,76.0
Quetta,2026-08-13 22:00:00+00:00,76,24.1,95.83,92.56,1.63,78.85,0.1,0.6,0.0,22.0,75,1.57,22,13,8,3,76.0,75.0,0.0,75.66666666666667,77.0
Quetta,2026-08-13 23:00:00+00:00,77,24.44,99.23,91.91,1.59,78.58,0.1,0.6,0.0,21.3,78,0.97,23,13,8,3,76.0,76.0,1.0,76.33333333333333,78.0
Quetta,2026-08-14 00:00:00+00:00,78,24.73,102.91,91.58,1.58,78.94,0.1,0.61,0.0,21.3,76,0.61,0,14,8,4,77.0,76.0,1.0,77.0,78.0
Quetta,2026-08-14 01:00:00+00:00,78,25.01,106.88,91.27,1.58,80.29,0.11,0.61,0.0,21.1,72,0.63,1,14,8,4,78.0,77.0,0.0,77.66666666666667,79.0
Quetta,2026-08-14 02:00:00+00:00,79,25.24,111.37,91.58,1.62,83.43,0.12,0.57,0.01,22.8,61,0.69,2,14,8,4,78.0,78.0,1.0,78.33333333333333,79.0
Quetta,2026-08-14 03:00:00+00:00,79,25.41,117.29,90.71,1.39,90.59,0.13,0.48,0.13,26.1,42,0.82,3,14,8,4,79.0,78.0,0.0,78.66666666666667,79.0
Quetta,2026-08-14 04:00:00+00:00,79,25.46,124.75,85.26,0.81,101.64,0.13,0.31,0.15,28.9,32,0.96,4,14,8,4,79.0,79.0,0.0,79.0,79.0
Quetta,2026-08-14 05:00:00+00:00,79,25.51,124.41,84.04,0.59,103.49,0.13,0.3,0.13,31.5,18,1.48,5,14,8,4,79.0,79.0,0.0,79.0,79.0
